Name	Name1	Desc	Level1	Level2	Level3	Level4	Level5	Level6	Level7	Level8	V1	added
V48.4XXD	V484XXD	Person boarding or alighting a car injured in noncollision transport accident, subsequent encounter	Root	V00-Y99	V40-V49	V48	V48.4	NA	V48.4	V48.4XXD	V484XXD Person boarding or alighting a car injured in noncollision transport accident, subsequent encounter	1
V48.4XXS	V484XXS	Person boarding or alighting a car injured in noncollision transport accident, sequela	Root	V00-Y99	V40-V49	V48	V48.4	NA	V48.4	V48.4XXS	V484XXS Person boarding or alighting a car injured in noncollision transport accident, sequela	1
V48.5	V485	Car driver injured in noncollision transport accident in traffic accident	Root	V00-Y99	V40-V49	V48	V48.5				NA	0
V48.5XXA	V485XXA	Car driver injured in noncollision transport accident in traffic accident, initial encounter	Root	V00-Y99	V40-V49	V48	V48.5	NA	V48.5	V48.5XXA	V485XXA Car driver injured in noncollision transport accident in traffic accident, initial encounter	1
V48.5XXD	V485XXD	Car driver injured in noncollision transport accident in traffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V48	V48.5	NA	V48.5	V48.5XXD	V485XXD Car driver injured in noncollision transport accident in traffic accident, subsequent encounter	1
V48.5XXS	V485XXS	Car driver injured in noncollision transport accident in traffic accident, sequela	Root	V00-Y99	V40-V49	V48	V48.5	NA	V48.5	V48.5XXS	V485XXS Car driver injured in noncollision transport accident in traffic accident, sequela	1
V48.6	V486	Car passenger injured in noncollision transport accident in traffic accident	Root	V00-Y99	V40-V49	V48	V48.6				NA	0
V48.6XXA	V486XXA	Car passenger injured in noncollision transport accident in traffic accident, initial encounter	Root	V00-Y99	V40-V49	V48	V48.6	NA	V48.6	V48.6XXA	V486XXA Car passenger injured in noncollision transport accident in traffic accident, initial encounter	1
V48.6XXD	V486XXD	Car passenger injured in noncollision transport accident in traffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V48	V48.6	NA	V48.6	V48.6XXD	V486XXD Car passenger injured in noncollision transport accident in traffic accident, subsequent encounter	1
V48.6XXS	V486XXS	Car passenger injured in noncollision transport accident in traffic accident, sequela	Root	V00-Y99	V40-V49	V48	V48.6	NA	V48.6	V48.6XXS	V486XXS Car passenger injured in noncollision transport accident in traffic accident, sequela	1
V48.7	V487	Person on outside of car injured in noncollision transport accident in traffic accident	Root	V00-Y99	V40-V49	V48	V48.7				NA	0
V48.7XXA	V487XXA	Person on outside of car injured in noncollision transport accident in traffic accident, initial encounter	Root	V00-Y99	V40-V49	V48	V48.7	NA	V48.7	V48.7XXA	V487XXA Person on outside of car injured in noncollision transport accident in traffic accident, initial encounter	1
V48.7XXD	V487XXD	Person on outside of car injured in noncollision transport accident in traffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V48	V48.7	NA	V48.7	V48.7XXD	V487XXD Person on outside of car injured in noncollision transport accident in traffic accident, subsequent encounter	1
V48.7XXS	V487XXS	Person on outside of car injured in noncollision transport accident in traffic accident, sequela	Root	V00-Y99	V40-V49	V48	V48.7	NA	V48.7	V48.7XXS	V487XXS Person on outside of car injured in noncollision transport accident in traffic accident, sequela	1
V48.9	V489	Unspecified car occupant injured in noncollision transport accident in traffic accident	Root	V00-Y99	V40-V49	V48	V48.9				NA	0
V48.9XXA	V489XXA	Unspecified car occupant injured in noncollision transport accident in traffic accident, initial encounter	Root	V00-Y99	V40-V49	V48	V48.9	NA	V48.9	V48.9XXA	V489XXA Unspecified car occupant injured in noncollision transport accident in traffic accident, initial encounter	1
V48.9XXD	V489XXD	Unspecified car occupant injured in noncollision transport accident in traffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V48	V48.9	NA	V48.9	V48.9XXD	V489XXD Unspecified car occupant injured in noncollision transport accident in traffic accident, subsequent encounter	1
V48.9XXS	V489XXS	Unspecified car occupant injured in noncollision transport accident in traffic accident, sequela	Root	V00-Y99	V40-V49	V48	V48.9	NA	V48.9	V48.9XXS	V489XXS Unspecified car occupant injured in noncollision transport accident in traffic accident, sequela	1
V49	V49	Car occupant injured in other and unspecified transport accidents	Root	V00-Y99	V40-V49	V49					NA	0
V49.0	V490	Driver injured in collision with other and unspecified motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.0				NA	0
V49.00	V4900	Driver injured in collision with unspecified motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.0	V49.00			NA	0
V49.00XA	V4900XA	Driver injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.0	V49.00	V49.00	V49.00XA	V4900XA Driver injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter	1
V49.00XD	V4900XD	Driver injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.0	V49.00	V49.00	V49.00XD	V4900XD Driver injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter	1
V49.00XS	V4900XS	Driver injured in collision with unspecified motor vehicles in nontraffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.0	V49.00	V49.00	V49.00XS	V4900XS Driver injured in collision with unspecified motor vehicles in nontraffic accident, sequela	1
V49.09	V4909	Driver injured in collision with other motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.0	V49.09			NA	0
V49.09XA	V4909XA	Driver injured in collision with other motor vehicles in nontraffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.0	V49.09	V49.09	V49.09XA	V4909XA Driver injured in collision with other motor vehicles in nontraffic accident, initial encounter	1
V49.09XD	V4909XD	Driver injured in collision with other motor vehicles in nontraffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.0	V49.09	V49.09	V49.09XD	V4909XD Driver injured in collision with other motor vehicles in nontraffic accident, subsequent encounter	1
V49.09XS	V4909XS	Driver injured in collision with other motor vehicles in nontraffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.0	V49.09	V49.09	V49.09XS	V4909XS Driver injured in collision with other motor vehicles in nontraffic accident, sequela	1
V49.1	V491	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.1				NA	0
V49.10	V4910	Passenger injured in collision with unspecified motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.1	V49.10			NA	0
V49.10XA	V4910XA	Passenger injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.1	V49.10	V49.10	V49.10XA	V4910XA Passenger injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter	1
V49.10XD	V4910XD	Passenger injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.1	V49.10	V49.10	V49.10XD	V4910XD Passenger injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter	1
V49.10XS	V4910XS	Passenger injured in collision with unspecified motor vehicles in nontraffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.1	V49.10	V49.10	V49.10XS	V4910XS Passenger injured in collision with unspecified motor vehicles in nontraffic accident, sequela	1
V49.19	V4919	Passenger injured in collision with other motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.1	V49.19			NA	0
V49.19XA	V4919XA	Passenger injured in collision with other motor vehicles in nontraffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.1	V49.19	V49.19	V49.19XA	V4919XA Passenger injured in collision with other motor vehicles in nontraffic accident, initial encounter	1
V49.19XD	V4919XD	Passenger injured in collision with other motor vehicles in nontraffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.1	V49.19	V49.19	V49.19XD	V4919XD Passenger injured in collision with other motor vehicles in nontraffic accident, subsequent encounter	1
V49.19XS	V4919XS	Passenger injured in collision with other motor vehicles in nontraffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.1	V49.19	V49.19	V49.19XS	V4919XS Passenger injured in collision with other motor vehicles in nontraffic accident, sequela	1
V49.2	V492	Unspecified car occupant injured in collision with other and unspecified motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.2				NA	0
V49.20	V4920	Unspecified car occupant injured in collision with unspecified motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.2	V49.20			NA	0
V49.20XA	V4920XA	Unspecified car occupant injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.2	V49.20	V49.20	V49.20XA	V4920XA Unspecified car occupant injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter	1
V49.20XD	V4920XD	Unspecified car occupant injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.2	V49.20	V49.20	V49.20XD	V4920XD Unspecified car occupant injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter	1
V49.20XS	V4920XS	Unspecified car occupant injured in collision with unspecified motor vehicles in nontraffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.2	V49.20	V49.20	V49.20XS	V4920XS Unspecified car occupant injured in collision with unspecified motor vehicles in nontraffic accident, sequela	1
V49.29	V4929	Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.2	V49.29			NA	0
V49.29XA	V4929XA	Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.2	V49.29	V49.29	V49.29XA	V4929XA Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident, initial encounter	1
V49.29XD	V4929XD	Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.2	V49.29	V49.29	V49.29XD	V4929XD Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident, subsequent encounter	1
V49.29XS	V4929XS	Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.2	V49.29	V49.29	V49.29XS	V4929XS Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident, sequela	1
V49.3	V493	Car occupant (driver) (passenger) injured in unspecified nontraffic accident	Root	V00-Y99	V40-V49	V49	V49.3				NA	0
V49.3XXA	V493XXA	Car occupant (driver) (passenger) injured in unspecified nontraffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.3	NA	V49.3	V49.3XXA	V493XXA Car occupant (driver) (passenger) injured in unspecified nontraffic accident, initial encounter	1
V49.3XXD	V493XXD	Car occupant (driver) (passenger) injured in unspecified nontraffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.3	NA	V49.3	V49.3XXD	V493XXD Car occupant (driver) (passenger) injured in unspecified nontraffic accident, subsequent encounter	1
V49.3XXS	V493XXS	Car occupant (driver) (passenger) injured in unspecified nontraffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.3	NA	V49.3	V49.3XXS	V493XXS Car occupant (driver) (passenger) injured in unspecified nontraffic accident, sequela	1
V49.4	V494	Driver injured in collision with other and unspecified motor vehicles in traffic accident	Root	V00-Y99	V40-V49	V49	V49.4				NA	0
V49.40	V4940	Driver injured in collision with unspecified motor vehicles in traffic accident	Root	V00-Y99	V40-V49	V49	V49.4	V49.40			NA	0
V49.40XA	V4940XA	Driver injured in collision with unspecified motor vehicles in traffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.4	V49.40	V49.40	V49.40XA	V4940XA Driver injured in collision with unspecified motor vehicles in traffic accident, initial encounter	1
V49.40XD	V4940XD	Driver injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.4	V49.40	V49.40	V49.40XD	V4940XD Driver injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter	1
V49.40XS	V4940XS	Driver injured in collision with unspecified motor vehicles in traffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.4	V49.40	V49.40	V49.40XS	V4940XS Driver injured in collision with unspecified motor vehicles in traffic accident, sequela	1
V49.49	V4949	Driver injured in collision with other motor vehicles in traffic accident	Root	V00-Y99	V40-V49	V49	V49.4	V49.49			NA	0
V49.49XA	V4949XA	Driver injured in collision with other motor vehicles in traffic accident, initial encounter	Root	V00-Y99	V40-V49	V49	V49.4	V49.49	V49.49	V49.49XA	V4949XA Driver injured in collision with other motor vehicles in traffic accident, initial encounter	1
V49.49XD	V4949XD	Driver injured in collision with other motor vehicles in traffic accident, subsequent encounter	Root	V00-Y99	V40-V49	V49	V49.4	V49.49	V49.49	V49.49XD	V4949XD Driver injured in collision with other motor vehicles in traffic accident, subsequent encounter	1
V49.49XS	V4949XS	Driver injured in collision with other motor vehicles in traffic accident, sequela	Root	V00-Y99	V40-V49	V49	V49.4	V49.49	V49.49	V49.49XS	V4949XS Driver injured in collision with other motor vehicles in traffic accident, sequela	1
